Source,Target,Weight,Database,QueryCoverage,EValue,SeqIdentity,AlnLength
SPG11,A0A0G2Y9J2_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.12443716741711011,0.0001199,0.087,353
SPG11,A0A3Q8U863_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.09660253786328285,0.00393,0.079,252
SPG11,A0A6J5NHQ6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.1858370855505526,0.0001104,0.102,496
SPG11,A0A514CTB3_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.10069586573884569,0.0006725,0.08800000000000001,260
SPG11,A0A2P1EMQ6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.1833810888252149,0.001195,0.076,470
SPG11,M1NNQ4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.001729,0.08,275
SPG11,A0A142CJC9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.095374539500614,0.001014,0.115,242
SPG11,A0A481Z6V0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.18256242325010233,0.0002958,0.091,523
SPG11,A0A481Z682_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.09578387228817029,0.0005256,0.11199999999999999,275
SPG11,A0A0G2Y6V0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.11788784281620958,0.0001534,0.09,309
SPG11,A0A3Q8U8E5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.09496520671305772,0.00283,0.09699999999999999,247
SPG11,A0A481Z6C6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.09578387228817029,0.0003943,0.14,264
SPG11,A0A8T8L6Q0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10806385591485879,0.0005256,0.131,296
SPG11,A0A6J5L4L9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10397052803929595,0.001729,0.121,271
SPG11,H2E9T6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.06999590667212444,0.005925,0.132,173
SPG11,A0A2R8FFW6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.19033974621367172,0.001729,0.087,514
SPG11,A0A516MLP1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.18215309046254605,0.002037,0.054000000000000006,495
SPG11,A0A3G5ABB3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.004631,0.098,253
SPG11,A0A481ZEV8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10437986082685223,0.002716,0.136,264
SPG11,A0A4Y5NRP3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.001529,0.14800000000000002,277
SPG11,A0A345MNJ1_1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.001245,0.109,310
SPG11,A0A3T1CXE6_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.001245,0.10099999999999999,295
SPG11,A0A3G4ZS33_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.09742120343839542,0.006173,0.076,263
SPG11,A0A3G5A3M5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09332787556283258,0.002305,0.121,239
SPG11,A0A0G2Y3A9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09373720835038886,0.003474,0.126,245
SPG11,A0A2P1EK05_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.1518624641833811,0.0006194,0.084,389
SPG11,A0A2P1EMS3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.11297584936553418,5.726e-05,0.114,341
SPG11,A0A3Q9R708_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.17560376586164553,0.0002044,0.102,477
SPG11,A0A3G2YRE6_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.09578387228817029,0.003201,0.11199999999999999,276
SPG11,K4F6B8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.10151453131395825,0.002123,0.10300000000000001,280
SPG11,A0A5J6T275_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.09414654113794516,0.002948,0.125,248
SPG11,A0A1V0SAV5_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.09864920180106426,0.004266,0.11,263
SPG11,A0A7D3UG80_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10028653295128939,0.00073,0.076,325
SPG11,L7Y7Q7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.10028653295128939,0.01143,0.114,263
SPG11,R4T7S6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.09496520671305772,0.002401,0.113,237
SPG11,A0A248SK56_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.008229,0.096,258
SPG11,A0A1S5UZY6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.001659,0.071,309
SPG11,H2ED24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.16577977896029472,0.0187,0.064,416
SPG11,A0A6J5MSJ1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.19484240687679083,0.006173,0.068,513
SPG11,A0A8T8L6P7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.006702,0.098,275
SPG11,H2ECZ1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.1150225133033156,0.00362,0.085,304
SPG11,A0A0G2Y403_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10315186246418338,0.001801,0.106,290
SPG11,A0A481Z2Q8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.1027425296766271,0.001147,0.092,304
SPG11,A0A7S9SVI8_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.19197707736389685,0.005458,0.08,500
SPG11,A0A6J5LAD4_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.08022922636103152,0.004266,0.131,206
SPG11,H2EFK8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10642652476463364,0.001659,0.109,284
SPG11,A0A4Y5NVA9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10847318870241507,0.001659,0.077,310
SPG11,A0A5K0UA39_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.09864920180106426,0.00758,0.102,294
SPG11,A0A1S5V2H9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10560785918952108,0.00283,0.076,273
SPG11,D2TFA7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10069586573884569,0.004266,0.094,285
SPG11,A0A2I7QX64_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.10356119525173967,0.005028,0.091,273
SPG11,A0A6J5MHL5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.08268522308636922,0.01795,0.11900000000000001,218
SPG11,A0A2L0V0I2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.18993041342611544,0.0004109,0.114,569
SPG11,A0A1L2CVR7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.10315186246418338,0.01523,0.087,262
SPG11,A0A6G6ABG2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.11584117887842817,0.0008603,0.10300000000000001,330
SPG11,A0A858MTB6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.09905853458862054,0.00758,0.125,270
SPG11,A0A516LQW1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10069586573884569,0.005028,0.10099999999999999,296
SPG11,A0A7T8IXX1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.17232910356119524,0.001529,0.07200000000000001,466
SPG11,A0A1B0V343_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09946786737617683,0.004095,0.124,289
SPG11,L7RDJ1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.07531723291035612,0.03323,0.12300000000000001,186
SPG11,A0A3G5A245_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.09619320507572657,0.004631,0.076,261
SPG11,A0A167RPG6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.07613589848546869,0.01587,0.111,188
SPG11,A0A481Z683_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.22636103151862463,0.0005706,0.10099999999999999,671
SPG11,H2ECX4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.095374539500614,0.008573,0.121,239
SPG11,A0A1V0SKV3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.20384772820302907,0.01097,0.09300000000000001,534
SPG11,A0A6G6XQ53_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.1076545231273025,0.02938,0.11900000000000001,284
SPG11,A0A8S0ICM2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.007275,0.083,276
SPG11,A0A411BGX0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.005458,0.08,285
SPG11,A0A7L8ZPN6_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.10069586573884569,0.00393,0.087,320
SPG11,A0A2I2L409_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.01523,0.11599999999999999,249
SPG11,A0A345MNJ1_4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09578387228817029,0.007275,0.109,293
SPG11,A0A0F7Q1J2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.0904625460499386,0.0187,0.11699999999999999,246
SPG11,A0A481Z5Z8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.11174785100286533,0.002305,0.133,293
SPG11,A0A1V0SEE2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.095374539500614,0.007275,0.083,252
SPG11,A0A481Z583_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.1027425296766271,0.003772,0.106,281
SPG11,A0A481Z5S1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10028653295128939,0.007275,0.10099999999999999,276
SPG11,J7FA76_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.01053,0.10400000000000001,296
SPG11,A0A7S6NZ26_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.004825,0.105,295
SPG11,F8V534_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.11338518215309046,0.00073,0.095,325
SPG11,A0A481Z6S8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1.0,afdb-swissprot,0.1887024150634466,0.007898,0.07200000000000001,512
SPG11,A0A516M8D9_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.08104789193614409,0.02938,0.106,215
SPG11,A0A481Z7P7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.009307,0.079,291
SPG11,A0A481Z882_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.09987720016373311,0.004445,0.076,299
SPG11,A0A8A5IYZ2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.17765042979942694,0.002716,0.08900000000000001,480
SPG11,A0A481Z821_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10110519852640197,0.01097,0.11699999999999999,272
SPG11,A0A8E5F648_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.10724519033974621,0.001297,0.098,305
SPG11,A0A3G4ZYW7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.1469504707327057,0.00393,0.10099999999999999,403
SPG11,A0A481Z662_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.10724519033974621,0.004825,0.086,324
SPG11,A0A2I2L546_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.09578387228817029,0.008573,0.109,255
SPTLC1,G8DFQ7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.904862579281184,1.064e-34,0.287,435
SPTLC1,S4W1T5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.7822410147991543,1.173e-15,0.12300000000000001,429
SPTLC1,A0A3G5A547_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.7526427061310782,5.423e-14,0.149,408
SPTLC1,A0A8S5S4T5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7568710359408034,7.104e-14,0.138,404
SPTLC1,A0A5K0U9B4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.7822410147991543,2.837e-14,0.127,415
SPTLC1,M9MUV3_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1.0,afdb-swissprot,0.8266384778012685,1.001e-12,0.122,417
SPTLC1,A0A1X6WGT4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7526427061310782,1.312e-12,0.134,371
SPTLC1,A0A4Y6EIS0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.879492600422833,2.647e-12,0.14,447
SPTLC1,A0A3G5AKE8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7780126849894292,5.637e-12,0.11900000000000001,427
SPTLC1,A0A141ZJM2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.6913319238900634,1.292e-10,0.115,364
SPTLC1,A0A1X6WFP1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7505285412262156,3.112e-12,0.124,433
SPTLC1,A0A2U7U9K1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.7653276955602537,6.628e-12,0.128,443
SPTLC1,A0A1C9EHH3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.8350951374207188,2.141e-09,0.127,417
SPTLC1,A0A1C9C5E2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.8160676532769556,1.752e-11,0.10300000000000001,483
SPTLC1,V5LLT2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.5623678646934461,2.751e-10,0.242,297
SPTLC1,A0A0H3TLT9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.8964059196617337,5.747e-11,0.131,448
SPTLC1,A0A7D3QTS4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7505285412262156,6.402e-11,0.11199999999999999,400
SPTLC1,A0A3G5AAP1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7801268498942917,4.983e-10,0.132,423
SPTLC1,A0A3G5AH14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7758985200845666,4.238e-10,0.124,409
SPTLC1,A0A3G4ZY19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7801268498942917,4.238e-10,0.11800000000000001,430
SPTLC1,A0A2Z5DEN0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.7716701902748414,1.248e-09,0.121,411
SPTLC1,A0A6G8R576_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.7547568710359408,2.183e-08,0.113,398
SPTLC1,A0A5Q2W5Y7_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.7843551797040169,1.045e-07,0.114,410
SPTLC1,A0A8S5VIQ4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.6046511627906976,3.363e-08,0.168,314
SPTLC1,A0A3G5A821_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.7716701902748414,1.96e-08,0.132,438
SPTLC1,A0A8S5SK43_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1.0,afdb-swissprot,0.693446088794926,2.226e-07,0.086,372
SPTLC1,A0A3G4ZQD9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.4820295983086681,9.419e-05,0.122,286
SPTLC1,A0A5K0U9G3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.945031712473573,1.968e-05,0.091,490
SPTLC1,AF-O15269-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,1.0,4.614e-92,1.0,473
SPTLC1,AF-O35704-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,1.0,6.432e-86,0.917,473
SPTLC1,AF-D4A2H2-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,1.0,1.526e-85,0.9129999999999999,473
SPTLC1,AF-Q502G6-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,1.0,1.774e-80,0.841,473
SPTLC1,AF-Q6NR46-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9894291754756871,2.428e-61,0.493,468
SPTLC1,AF-A0A077Z5P8-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.8837209302325582,5.673e-59,0.545,418
SPTLC1,AF-A0A158Q4E5-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9936575052854123,8.12e-60,0.45899999999999996,474
SPTLC1,AF-A0A0K0DWU0-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9725158562367865,6.671e-59,0.475,465
SPTLC1,AF-P91079-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9534883720930233,3.963e-58,0.484,460
SPTLC1,AF-A0A8R1XLG9-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9725158562367865,3.085e-57,0.45399999999999996,464
SPTLC1,AF-A0A1D6JWA3-F1-model_v6 serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9978858350951374,2.922e-57,0.44,488
SPTLC1,AF-Q6K8E7-F1-model_v6 Long chain base biosynthesis protein 1b,1.0,afdb-swissprot,0.9957716701902748,1.833e-56,0.43700000000000006,489
SPTLC1,AF-Q10P01-F1-model_v6 Long chain base biosynthesis protein 1a,1.0,afdb-swissprot,0.9915433403805497,3.319e-56,0.43200000000000005,483
SPTLC1,AF-B4FP24-F1-model_v6 serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9978858350951374,3.319e-56,0.43799999999999994,490
SPTLC1,AF-Q7G4P2-F1-model_v6 Long chain base biosynthesis protein 1c,1.0,afdb-swissprot,0.9915433403805497,2.583e-55,0.43200000000000005,483
SPTLC1,AF-Q94IB8-F1-model_v6 Long chain base biosynthesis protein 1,1.0,afdb-swissprot,0.9978858350951374,5.807e-55,0.40399999999999997,489
SPTLC1,AF-K7MNN1-F1-model_v6 serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9978858350951374,1.71e-54,0.426,488
SPTLC1,AF-Q55FL5-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9894291754756871,3.097e-54,0.41100000000000003,479
SPTLC1,AF-I1M8P8-F1-model_v6 serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9978858350951374,2.78e-54,0.433,489
SPTLC1,"AF-A0A0D2EJY1-F1-model_v6 Unplaced genomic scaffold supercont1.8, whole genome shotgun sequence",1.0,afdb-swissprot,0.9936575052854123,2.249e-51,0.376,486
SPTLC1,AF-G4V628-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9619450317124736,5.719e-53,0.433,487
SPTLC1,AF-O59682-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9809725158562368,1.336e-50,0.382,471
SPTLC1,AF-C0NH34-F1-model_v6 Serine palmitoyltransferase,1.0,afdb-swissprot,0.9936575052854123,8.675e-51,0.354,485
SPTLC1,AF-C1H2S9-F1-model_v6 Serine palmitoyltransferase,1.0,afdb-swissprot,0.9936575052854123,3.532e-50,0.33899999999999997,486
SPTLC1,AF-A0A1C1CG38-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9936575052854123,9.336e-50,0.358,505
SPTLC1,AF-A0A175WF11-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9936575052854123,6.522e-49,0.366,486
SPTLC1,AF-Q5A325-F1-model_v6 Serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9830866807610994,1.228e-46,0.327,513
SPTLC1,AF-U7PLT0-F1-model_v6 Aminotransferase class I/classII large domain-containing protein,1.0,afdb-swissprot,0.945031712473573,7.295e-46,0.354,466
SPTLC1,"AF-Q580D0-F1-model_v6 Serine-palmitoyl-CoA transferase, putative",1.0,afdb-swissprot,1.0,1.321e-45,0.308,496
SPTLC1,AF-P25045-F1-model_v6 Serine palmitoyltransferase 1,1.0,afdb-swissprot,0.9830866807610994,5.196e-44,0.316,515
SPTLC1,"AF-Q4DEE1-F1-model_v6 Serine-palmitoyl-CoA transferase, putative",1.0,afdb-swissprot,1.0,7.851e-45,0.302,502
SPTLC1,AF-A4IAE1-F1-model_v6 Serine palmitoyltransferase-like protein,1.0,afdb-swissprot,0.9936575052854123,4.419e-44,0.316,496
SPTLC1,AF-Q8RYL1-F1-model_v6 Long chain base biosynthesis protein 2b,1.0,afdb-swissprot,0.8245243128964059,7.243e-38,0.256,414
SPTLC1,AF-Q54EX5-F1-model_v6 Serine palmitoyltransferase 2,1.0,afdb-swissprot,0.8266384778012685,1.057e-37,0.262,419
SPTLC1,AF-P9WQ85-F1-model_v6 Putative 8-amino-7-oxononanoate synthase 2,1.0,afdb-swissprot,0.8245243128964059,4.631e-36,0.251,393
SPTLC1,"AF-Q57YK7-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.828752642706131,3.731e-36,0.23600000000000002,397
SPTLC1,"AF-Q4DI02-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.828752642706131,9.862e-36,0.24600000000000002,397
SPTLC1,"AF-Q4CT37-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.828752642706131,1.364e-35,0.253,398
SPTLC1,AF-Q9LSZ9-F1-model_v6 Long chain base biosynthesis protein 2a,1.0,afdb-swissprot,0.9492600422832981,5.529e-38,0.24,478
SPTLC1,AF-Q9NUV7-F1-model_v6 Serine palmitoyltransferase 3,1.0,afdb-swissprot,0.828752642706131,1.364e-35,0.252,419
SPTLC1,AF-I1MNN3-F1-model_v6 Aminotransferase class I/classII large domain-containing protein,1.0,afdb-swissprot,0.9492600422832981,6.502e-38,0.235,480
SPTLC1,"AF-O88986-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.8816067653276956,2.607e-35,0.259,424
SPTLC1,"AF-A0A0N4U533-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.8224101479915433,8.551e-35,0.248,398
SPTLC1,AF-A0A1C1CA72-F1-model_v6 Serine palmitoyltransferase 2,1.0,afdb-swissprot,0.828752642706131,6.066e-36,0.27399999999999997,419
SPTLC1,"AF-O75600-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.8816067653276956,8.551e-35,0.257,424
SPTLC1,AF-C0NXY6-F1-model_v6 Serine palmitoyltransferase,1.0,afdb-swissprot,0.828752642706131,4.238e-35,0.26899999999999996,419
SPTLC1,AF-K0F3W8-F1-model_v6 8-amino-7-oxononanoate synthase,1.0,afdb-swissprot,0.8414376321353065,2.904e-35,0.257,424
SPTLC1,AF-Q2R3K3-F1-model_v6 Long chain base biosynthesis protein 2a,1.0,afdb-swissprot,0.9682875264270613,2.251e-37,0.23,485
SPTLC1,"AF-A0A3P7FEU7-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.9281183932346723,2.174e-36,0.23199999999999998,456
SPTLC1,"AF-A0A0G2K2Q2-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.8816067653276956,1.922e-34,0.252,424
SPTLC1,AF-A0A0K0EI38-F1-model_v6 Aminotran_1_2 domain-containing protein,1.0,afdb-swissprot,0.9069767441860465,2.295e-36,0.243,448
SPTLC1,"AF-A0A0H5SC40-F1-model_v6 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",1.0,afdb-swissprot,0.9112050739957717,5.747e-36,0.23800000000000002,448
SPTLC1,AF-Q4DID6-F1-model_v6 serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9936575052854123,8.069e-38,0.245,522
SPTLC1,AF-B6SMZ5-F1-model_v6 serine C-palmitoyltransferase,1.0,afdb-swissprot,0.9746300211416491,2.508e-37,0.231,488
SPTLC1,AF-I1JCY9-F1-model_v6 Aminotransferase class I/classII large domain-containing protein,1.0,afdb-swissprot,0.9492600422832981,1.412e-36,0.233,480
